MD,MFOA,MFOP,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,ROPA
191.5,4.69,4.0,69.0,0.01,4943.24,1.05,1.22,61.73,0.0,6.81,12.4
191.6,4.72,4.0,69.0,0.01,4943.41,1.05,1.22,61.75,0.0,6.805,13.049999999999999
191.7,4.72,4.0,69.0,0.01,4943.41,1.05,1.22,61.78,0.0,6.81,13.049999999999999
191.8,4.72,4.0,69.0,0.01,4943.5,1.05,1.22,61.760000000000005,0.0,6.805,13.049999999999999
192.0,4.725,4.0,69.0,0.01,4943.755,1.05,1.22,61.77,0.0,6.82,13.049999999999999
192.1,4.72,4.0,69.0,0.01,4943.415,1.05,1.22,61.760000000000005,0.0,6.805,13.049999999999999
192.2,4.725,4.0,69.0,0.01,4943.845,1.05,1.22,61.73,0.0,6.825,12.1
192.3,4.72,4.0,69.0,0.01,4943.155,1.05,1.22,61.685,0.0,6.815,13.35
192.4,4.72,4.0,69.0,0.01,4943.33,1.05,1.22,61.685,0.0,6.82,14.55
192.5,4.72,4.0,69.0,0.01,4943.07,1.05,1.22,61.61,0.0,6.83,14.55
192.6,4.72,4.0,69.0,0.01,4943.07,1.05,1.22,61.635000000000005,0.0,6.82,12.8
192.8,4.72,4.0,69.0,0.01,4943.33,1.05,1.22,61.635000000000005,0.0,6.824999999999999,16.7
192.9,4.6850000000000005,4.0,69.0,0.01,4943.155,1.05,1.22,61.66,0.0,6.825,12.8
193.0,4.675,4.0,69.0,0.01,4943.5,1.05,1.22,61.64,0.0,6.815,15.499999999999998
193.2,4.640000000000001,4.0,69.0,0.01,4943.24,1.05,1.22,61.665,0.0,6.83,15.45
193.3,4.63,4.0,69.0,0.01,4943.24,1.05,1.22,61.615,0.0,6.825,14.249999999999998
193.4,4.654999999999999,4.0,69.0,0.01,4943.155,1.05,1.22,61.645,0.0,6.835,14.2
193.5,4.675,4.0,69.0,0.01,4943.155,1.05,1.22,61.68,0.0,6.835,14.249999999999998
193.6,4.699999999999999,4.0,69.0,0.01,4943.5,1.05,1.22,61.69,0.0,6.835,14.2
193.7,4.715,4.0,69.0,0.01,4943.24,1.05,1.22,61.705,0.0,6.84,14.249999999999998
193.9,4.72,4.0,69.0,0.01,4943.5,1.05,1.22,61.705,0.0,6.835,14.2
194.0,4.715,4.0,69.0,0.01,4943.155,1.05,1.22,61.66,0.0,6.84,15.1
194.1,4.6850000000000005,4.0,69.0,0.01,4943.155,1.05,1.22,61.67,0.0,6.835,15.1
194.2,4.68,4.0,69.0,0.01,4943.585,1.05,1.22,61.645,0.0,6.84,15.1
194.3,4.64,4.0,69.0,0.01,4944.1,1.05,1.22,61.65,0.0,6.84,14.2
194.5,4.675,4.0,69.0,0.01,4943.585,1.05,1.22,61.605,0.0,6.835,12.6
194.6,4.699999999999999,4.0,69.0,0.01,4943.33,1.05,1.22,61.595,0.0,6.84,12.6
194.7,4.715,4.0,69.0,0.01,4943.07,1.05,1.22,61.565,0.0,6.835,12.05
194.8,4.72,4.0,69.0,0.01,4943.33,1.05,1.22,61.57,0.0,6.845,14.25
194.9,4.72,4.0,69.0,0.01,4943.155,1.05,1.22,61.55,0.0,6.845,15.3
195.0,4.72,4.0,69.0,0.01,4943.33,1.05,1.22,61.525,0.0,6.85,14.2
195.1,4.725,4.0,69.0,0.01,4943.325,1.05,1.22,61.53,0.0,6.845,14.2
195.2,4.725,4.0,69.0,0.01,4943.24,1.05,1.22,61.575,0.0,6.85,11.25
195.3,4.73,4.0,69.0,0.01,4943.5,1.05,1.22,61.58,0.0,6.84,11.25
195.4,4.725,4.0,69.0,0.01,4943.24,1.05,1.22,61.61,0.0,6.85,13.25
195.5,4.73,4.0,69.0,0.01,4943.33,1.05,1.22,61.585,0.0,6.85,13.25
195.6,4.72,4.0,69.0,0.01,4943.24,1.05,1.22,61.525,0.0,6.845,13.85
195.7,4.725,4.0,69.0,0.01,4943.24,1.05,1.22,61.575,0.0,6.86,13.85
195.9,4.72,4.0,69.0,0.01,4943.5,1.05,1.22,61.61,0.0,6.855,13.700000000000001
196.1,4.72,4.0,69.0,0.01,4943.5,1.05,1.22,61.615,0.0,6.855,13.95
196.2,4.715,4.0,69.0,0.01,4943.33,1.05,1.22,61.585,0.0,6.845,14.6
196.3,4.73,4.0,69.0,0.01,4943.24,1.05,1.22,61.405,0.0,6.85,12.75
196.4,4.73,4.0,69.0,0.34,4943.07,1.05,1.22,60.8,0.0,6.855,9.399999999999999
196.5,4.68,4.0,69.0,0.24,4943.24,1.05,1.22,60.895,0.0,6.855,7.9
196.6,4.725,4.0,69.0,0.075,4943.155,1.05,1.22,61.06,0.0,6.86,6.3
196.7,4.725,4.0,69.0,0.145,4943.585,1.05,1.22,60.91,0.0,6.85,4.699999999999999
196.8,4.720000000000001,4.0,69.0,0.155,4943.67,1.05,1.22,60.9,0.0,6.845,5.1
196.9,4.725,4.0,69.0,0.38,4943.24,1.05,1.22,60.68,0.0,6.855,5.5
197.0,4.73,4.0,69.0,0.18,4943.76,1.05,1.22,60.87,0.0,6.85,5.5
197.1,4.73,4.0,69.0,0.21,4943.24,1.05,1.22,60.85,0.0,6.87,5.300000000000001
197.2,4.725,4.0,69.0,0.16,4943.07,1.05,1.22,60.9,0.0,6.86,4.1499999999999995
197.3,4.720000000000001,4.0,69.0,0.235,4943.07,1.05,1.22,60.825,0.0,6.855,3.0
197.4,4.705,4.0,69.0,0.09,4943.24,1.05,1.22,60.965,0.0,6.87,3.75
197.5,4.71,4.0,69.0,0.3299999999999999,4943.325,1.05,1.22,60.72,0.0,6.865,4.5
197.6,4.72,4.0,69.0,0.8400000000000001,4943.5,1.05,1.22,60.21,0.0,6.855,4.599999999999999
197.7,4.725,4.0,69.0,0.51,4943.155,1.05,1.22,60.545,0.0,6.87,4.699999999999999
197.8,4.715,4.0,69.0,0.77,4943.155,1.05,1.22,60.29,0.0,6.859999999999999,4.549999999999999
197.9,4.71,4.0,69.0,0.8200000000000001,4943.07,1.05,1.22,60.235,0.0,6.85,4.4
198.0,4.72,4.0,69.0,1.085,4943.07,1.05,1.22,59.965,0.0,6.85,5.2
198.1,4.72,4.0,69.0,1.83,4943.07,1.05,1.22,59.23,0.0,6.87,6.0
198.2,4.72,4.0,69.0,1.68,4943.41,1.05,1.22,59.38,0.0,6.85,6.0
198.3,4.705,4.0,69.0,1.66,4943.155,1.05,1.22,59.4,0.0,6.85,3.3000000000000003
198.4,4.74,4.0,69.0,1.97,4943.41,1.05,1.22,59.09,0.0,6.86,3.3000000000000003
198.5,4.75,4.0,69.0,2.2350000000000003,4943.415,1.05,1.22,58.81999999999999,0.0,6.84,2.3000000000000003
198.6,4.82,4.0,69.0,2.0,4943.07,1.05,1.22,59.06,0.0,6.83,2.3000000000000003
198.7,4.805,4.0,69.0,2.21,4943.07,1.05,1.22,58.85,0.0,6.84,1.7000000000000002
198.8,4.79,4.0,69.0,2.4,4943.07,1.05,1.22,58.66,0.0,6.84,1.7000000000000002
198.9,4.8,4.0,69.0,2.45,4943.07,1.05,1.22,58.61,0.0,6.83,1.6
199.0,4.79,4.0,69.0,2.45,4943.07,1.05,1.22,58.61,0.0,6.83,1.6
199.1,4.8,4.0,69.0,2.39,4943.675,1.05,1.22,58.67,0.0,6.855,1.9
199.2,4.81,4.0,69.0,2.4450000000000003,4943.33,1.05,1.22,58.615,0.0,6.83,2.1
199.3,4.795,4.0,69.0,2.335,4943.675,1.05,1.22,58.72,0.0,6.82,2.3000000000000003
199.4,4.81,4.0,69.0,2.36,4943.24,1.05,1.22,58.69,0.0,6.82,2.3000000000000003
199.5,4.79,4.0,69.0,2.44,4943.07,1.05,1.22,58.62,0.0,6.83,2.8000000000000003
199.6,4.805,4.0,69.0,2.405,4943.07,1.05,1.22,58.65,0.0,6.83,2.9499999999999997
199.7,4.81,4.0,69.0,2.4400000000000004,4943.24,1.05,1.22,58.615,0.0,6.825,3.1
199.8,4.8,4.0,69.0,2.46,4943.41,1.05,1.22,58.6,0.0,6.83,3.1
199.9,4.81,4.0,69.0,2.43,4943.07,1.05,1.22,58.63,0.0,6.83,3.0
200.0,4.81,4.0,69.0,2.24,4943.07,1.05,1.22,58.81,0.0,6.83,3.0
200.1,4.805,4.0,69.0,2.085,4944.015,1.05,1.22,58.97,0.0,6.83,2.8000000000000003
200.2,4.82,4.0,69.0,2.38,4943.07,1.05,1.22,58.68,0.0,6.82,2.8000000000000003
200.3,4.785,4.0,69.0,2.345,4943.59,1.05,1.22,58.71,0.0,6.825,3.8
200.4,4.8,4.0,69.0,2.44,4943.07,1.05,1.22,58.61,0.0,6.82,3.8
200.5,4.795,4.0,69.0,2.325,4943.41,1.05,1.22,58.725,0.0,6.835,4.0
200.6,4.8,4.0,69.0,2.505,4943.5,1.05,1.22,58.55,0.0,6.83,4.0
200.7,4.81,4.0,69.0,2.35,4943.59,1.05,1.22,58.71,0.0,6.83,4.699999999999999
200.8,4.8,4.0,69.0,2.58,4943.07,1.05,1.22,58.48,0.0,6.84,1.7000000000000002
200.9,4.805,4.0,69.0,2.535,4943.33,1.05,1.22,58.52,0.0,6.83,1.7000000000000002
201.0,4.78,4.0,69.0,2.32,4943.07,1.05,1.22,58.73,0.0,6.83,1.7000000000000002
201.1,4.765,4.0,69.0,1.2,4943.415,1.05,1.22,59.86,0.0,6.835,1.9
201.2,4.795,4.0,69.0,0.61,4943.33,1.05,1.22,60.445,0.0,6.835,4.0
201.3,4.81,4.0,69.0,0.56,4943.07,1.05,1.22,60.5,0.0,6.85,6.1
201.4,4.81,4.0,69.0,0.69,4943.07,1.05,1.22,60.370000000000005,0.0,6.845,6.799999999999999
201.5,4.81,4.0,69.0,1.115,4943.415,1.05,1.22,59.945,0.0,6.835,7.5
201.6,4.8,4.0,69.0,1.59,4943.41,1.05,1.22,59.46,0.0,6.82,7.5
201.7,4.795,4.0,69.0,2.05,4943.585,1.05,1.22,59.010000000000005,0.0,6.825,2.9
201.8,4.8,4.0,69.0,2.46,4943.41,1.05,1.22,58.6,0.0,6.83,2.9
201.9,4.8,4.0,69.0,2.38,4943.93,1.05,1.22,58.68,0.0,6.81,2.2
202.0,4.81,4.0,69.0,2.42,4943.07,1.05,1.22,58.64,0.0,6.8,1.1
202.1,4.81,4.0,69.0,2.21,4943.07,1.05,1.22,58.85,0.0,6.8,1.1
202.2,4.81,4.0,69.0,2.53,4943.07,1.05,1.22,58.53,0.0,6.8,1.5
202.3,4.83,4.0,69.0,1.5950000000000002,4943.07,1.05,1.22,59.465,0.0,6.795,1.5
202.4,4.8,4.0,69.0,1.9,4943.24,1.05,1.22,59.16,0.0,6.785,1.6
202.5,4.8,4.0,69.0,2.14,4943.41,1.05,1.22,58.92,0.0,6.79,1.7000000000000002
202.6,4.805,4.0,69.0,1.5699999999999998,4943.24,1.05,1.22,59.49,0.0,6.795,1.7000000000000002
202.7,4.81,4.0,69.0,2.425,4943.155,1.05,1.22,58.63,0.0,6.785,2.4
202.8,4.81,4.0,69.0,1.53,4943.675,1.05,1.22,59.525000000000006,0.0,6.78,2.4
202.9,4.8,4.0,69.0,1.6949999999999998,4943.845,1.05,1.22,59.36,0.0,6.78,3.5
203.0,4.81,4.0,69.0,2.07,4943.07,1.05,1.22,58.99,0.0,6.77,3.5
203.1,4.805,4.0,69.0,2.29,4943.415,1.05,1.22,58.77,0.0,6.775,2.8000000000000003
203.2,4.765,4.0,69.0,1.75,4943.24,1.05,1.22,59.305,0.0,6.76,2.75
203.3,4.765,4.0,69.0,1.19,4943.07,1.05,1.22,59.870000000000005,0.0,6.77,2.7
203.4,4.745,4.0,69.0,1.5,4943.07,1.05,1.22,59.56,0.0,6.765,3.399999999999999
203.5,4.81,4.0,69.0,1.88,4943.93,1.05,1.22,59.17,0.0,6.76,4.1
203.6,4.8,4.0,69.0,2.0700000000000003,4943.155,1.05,1.22,58.99,0.0,6.77,4.1
203.7,4.8,4.0,69.0,2.0,4943.59,1.05,1.22,59.05,0.0,6.75,3.7
203.8,4.81,4.0,69.0,1.96,4943.07,1.05,1.22,59.09,0.0,6.74,3.7
203.9,4.815,4.0,34.5,1.0,2471.62,1.05,1.22,48.495,0.0,3.45,1.3
204.0,4.75,4.0,35.0,0.005,2471.62,1.05,1.22,50.355,0.0,3.515,1.35
204.1,4.73,4.0,70.0,0.01,4943.41,1.05,1.22,62.66,0.0,6.86,1.4000000000000001
204.2,4.72,4.0,69.0,0.85,4943.41,1.05,1.22,60.98,0.0,6.85,1.4000000000000001
204.3,4.72,4.0,69.5,0.965,4943.24,1.05,1.22,60.875,0.0,6.84,2.5
204.4,4.72,4.0,70.0,0.94,4943.155,1.05,1.22,60.895,0.0,6.835,2.5
204.5,4.715,4.0,70.0,0.905,4943.155,1.05,1.22,60.925,0.0,6.835,3.05
204.6,4.720000000000001,4.0,69.5,0.92,4943.5,1.05,1.22,60.915,0.0,6.835,3.5999999999999996
204.7,4.725,4.0,69.0,0.985,4943.93,1.05,1.22,60.855,0.0,6.83,4.75
204.8,4.725,4.0,69.0,1.01,4943.415,1.05,1.22,60.825,0.0,6.835,5.8999999999999995
204.9,4.73,4.0,69.0,1.165,4943.07,1.05,1.22,60.67,0.0,6.84,7.1499999999999995
205.0,4.705,4.0,69.5,1.375,4943.07,1.05,1.22,60.465,0.0,6.835,8.4
205.1,4.72,4.0,69.0,1.155,4943.415,1.05,1.22,60.68,0.0,6.835,7.0
205.2,4.725,4.0,69.5,1.355,4943.33,1.05,1.22,60.485,0.0,6.83,4.9
205.3,4.71,4.0,69.0,1.4249999999999998,4943.325,1.05,1.22,60.41,0.0,6.835,2.8000000000000003
205.4,4.76,4.0,70.0,1.38,4943.41,1.05,1.22,60.45,0.0,6.84,2.8000000000000003
205.5,4.71,4.0,70.0,1.11,4943.07,1.05,1.22,60.73,0.0,6.84,3.5999999999999996
205.6,4.715,4.0,69.5,1.055,4943.07,1.05,1.22,60.785,0.0,6.835,4.0
205.7,4.72,4.0,69.0,1.2999999999999998,4943.5,1.05,1.22,60.535,0.0,6.825,4.4
205.8,4.72,4.0,70.0,1.53,4943.07,1.05,1.22,60.31,0.0,6.84,4.8
205.9,4.715,4.0,69.0,1.57,4943.33,1.05,1.22,60.27,0.0,6.825,4.8
206.0,4.74,4.0,69.0,1.5950000000000002,4943.585,1.05,1.22,60.24,0.0,6.845000000000001,4.050000000000001
206.1,4.72,4.0,69.0,2.47,4943.93,1.05,1.22,60.34,0.0,6.86,3.3000000000000003
206.2,4.705,4.0,69.5,2.405,4943.5,1.05,1.22,60.405,0.0,6.845,3.05
206.3,4.715,4.0,69.5,2.13,4943.07,1.05,1.22,60.68,0.0,6.845,2.8000000000000003
206.4,4.72,4.0,74.0,1.98,4943.24,1.05,1.22,60.83,0.0,6.83,2.8000000000000003
206.5,4.765000000000001,4.0,79.5,1.93,4943.24,1.05,1.22,60.88,0.0,6.835,2.8000000000000003
206.6,4.725,4.0,80.0,1.935,4943.325,1.05,1.22,60.875,0.0,6.83,3.55
206.7,4.71,4.0,80.0,2.1,4943.07,1.05,1.22,60.71,0.0,6.835,4.3
206.8,4.71,4.0,80.0,2.425,4943.24,1.05,1.22,60.385,0.0,6.84,4.599999999999999
206.9,4.71,4.0,80.0,2.225,4943.33,1.05,1.22,60.585,0.0,6.845,4.9
207.0,4.72,4.0,80.0,2.1950000000000003,4943.33,1.05,1.22,60.615,0.0,6.84,4.25
207.1,4.72,4.0,80.0,2.1500000000000004,4943.5,1.05,1.22,60.66,0.0,6.85,3.5999999999999996
207.2,4.715,4.0,80.0,2.435,4943.5,1.05,1.22,60.375,0.0,6.85,4.85
207.3,4.72,4.0,80.0,2.71,4943.41,1.05,1.22,60.1,0.0,6.82,6.1
207.4,4.720000000000001,4.0,80.0,2.745,4943.24,1.05,1.22,60.065,0.0,6.83,5.6000000000000005
207.5,4.72,4.0,80.0,2.62,4943.41,1.05,1.22,60.19,0.0,6.81,5.1
207.6,4.73,4.0,80.0,2.605,4943.24,1.05,1.22,60.205,0.0,6.82,4.8
207.7,4.74,4.0,80.0,2.6500000000000004,4943.155,1.05,1.22,60.16,0.0,6.815,4.5
207.8,4.725,4.0,80.0,2.66,4943.5,1.05,1.22,60.15,0.0,6.825,4.5
207.9,4.72,4.0,80.0,2.7,4943.59,1.05,1.22,60.11,0.0,6.85,4.4
208.0,4.72,4.0,80.0,2.67,4943.33,1.05,1.22,60.135000000000005,0.0,6.825,4.95
208.1,4.72,4.0,80.0,2.6950000000000003,4943.59,1.05,1.22,60.11,0.0,6.83,5.5
208.2,4.715,4.0,80.0,2.675,4943.33,1.05,1.22,60.135,0.0,6.83,5.2
208.3,4.715,4.0,80.0,2.58,4943.33,1.05,1.22,60.23,0.0,6.835,4.9
208.4,4.72,4.0,80.0,2.51,4943.07,1.05,1.22,60.3,0.0,6.835,5.0
208.5,4.72,4.0,80.0,2.57,4943.07,1.05,1.22,60.24,0.0,6.83,5.1
208.6,4.72,4.0,80.0,2.63,4943.24,1.05,1.22,60.17,0.0,6.83,5.1
208.7,4.72,4.0,80.0,2.08,4943.24,1.05,1.22,60.725,0.0,6.845000000000001,5.3500000000000005
208.8,4.72,4.0,80.0,0.86,4943.07,1.05,1.22,61.95,0.0,6.87,5.6000000000000005
208.9,4.72,4.0,80.0,1.055,4943.415,1.05,1.22,61.75,0.0,6.855,5.800000000000001
209.0,4.72,4.0,80.0,1.6,4943.415,1.05,1.22,61.2,0.0,6.84,6.699999999999999
209.1,4.72,4.0,80.0,1.92,4943.24,1.05,1.22,60.89,0.0,6.85,6.699999999999999
209.2,4.72,4.0,80.0,2.565,4943.76,1.05,1.22,60.245000000000005,0.0,6.835,6.65
209.3,4.725,4.0,80.0,2.59,4943.415,1.05,1.22,60.22,0.0,6.84,6.65
209.4,4.72,4.0,80.0,2.33,4943.76,1.05,1.22,60.48,0.0,6.83,5.8999999999999995
209.5,4.72,4.0,80.0,2.65,4943.41,1.05,1.22,60.16,0.0,6.82,6.4
209.6,4.72,4.0,80.0,2.59,4943.5,1.05,1.22,60.22,0.0,6.835,6.1
209.7,4.72,4.0,80.0,2.58,4943.59,1.05,1.22,60.23,0.0,6.835,5.8
209.8,4.72,4.0,80.0,2.61,4944.014999999999,1.05,1.22,60.2,0.0,6.83,5.8
209.9,4.72,4.0,80.0,2.81,4943.07,1.05,1.22,60.0,0.0,6.85,5.699999999999999
210.0,4.715,4.0,80.0,2.69,4943.24,1.05,1.22,60.115,0.0,6.835,5.699999999999999
210.1,4.720000000000001,4.0,80.0,2.5,4943.07,1.05,1.22,60.31,0.0,6.84,4.1
210.2,4.74,4.0,80.0,2.54,4943.41,1.05,1.22,60.27,0.0,6.85,4.1
210.3,4.705,4.0,80.0,2.495,4943.07,1.05,1.22,60.315,0.0,6.845,4.6000000000000005
210.4,4.72,4.0,80.0,2.21,4943.33,1.05,1.22,60.6,0.0,6.845,5.25
210.5,4.72,4.0,80.0,1.86,4943.415,1.05,1.22,60.95,0.0,6.845,5.8999999999999995
210.6,4.72,4.0,80.0,1.87,4943.5,1.05,1.22,60.94,0.0,6.85,6.399999999999999
210.7,4.72,4.0,80.0,2.135,4943.41,1.05,1.22,60.675,0.0,6.85,6.8999999999999995
210.8,4.72,4.0,80.0,2.48,4943.41,1.05,1.22,60.33,0.0,6.859999999999999,6.75
210.9,4.725,4.0,80.0,2.62,4943.24,1.05,1.22,60.19,0.0,6.859999999999999,6.6000000000000005
211.0,4.725,4.0,80.0,2.6100000000000003,4943.585,1.05,1.22,60.2,0.0,6.845,5.6499999999999995
211.1,4.72,4.0,80.0,2.54,4943.76,1.05,1.22,60.27,0.0,6.85,4.699999999999999
211.2,4.725,4.0,80.0,2.44,4943.155,1.05,1.22,60.37,0.0,6.845,4.3
211.3,4.725,4.0,80.0,2.425,4943.67,1.05,1.22,60.385,0.0,6.835,3.9000000000000004
211.4,4.71,4.0,80.0,2.53,4943.07,1.05,1.22,60.28,0.0,6.87,3.9000000000000004
211.5,4.734999999999999,4.0,80.0,2.425,4943.24,1.05,1.22,60.385000000000005,0.0,6.845,3.9000000000000004
211.6,4.72,4.0,80.0,2.395,4943.67,1.05,1.22,60.41,0.0,6.85,3.9000000000000004
211.7,4.705,4.0,80.0,2.18,4943.415,1.05,1.22,60.63,0.0,6.855,4.1
211.8,4.705,4.0,80.0,1.905,4943.07,1.05,1.22,60.905,0.0,6.865,4.499999999999999
211.9,4.72,4.0,80.0,1.805,4943.33,1.05,1.22,61.0,0.0,6.859999999999999,4.9
212.0,4.72,4.0,80.0,2.16,4943.5,1.05,1.22,60.645,0.0,6.855,5.800000000000001
212.1,4.72,4.0,80.0,2.415,4943.325,1.05,1.22,60.395,0.0,6.855,6.7
212.2,4.72,4.0,80.0,2.42,4943.93,1.05,1.22,60.39,0.0,6.86,6.7
212.3,4.72,4.0,80.0,2.225,4943.155,1.05,1.22,60.585,0.0,6.85,5.4
212.4,4.72,4.0,80.0,2.07,4943.24,1.05,1.22,60.735,0.0,6.855,5.4
212.5,4.72,4.0,80.0,1.695,4943.24,1.05,1.22,61.115,0.0,6.855,6.15
212.6,4.72,4.0,80.0,1.935,4943.07,1.05,1.22,60.875,0.0,6.85,6.8999999999999995
212.7,4.725,4.0,80.0,2.24,4943.07,1.05,1.22,60.57,0.0,6.865,6.8999999999999995
212.8,4.72,4.0,80.0,2.635,4943.585,1.05,1.22,60.175,0.0,6.85,6.25
212.9,4.725,4.0,80.0,2.685,4943.415,1.05,1.22,60.125,0.0,6.845,5.6000000000000005
213.0,4.725,4.0,80.0,2.425,4943.155,1.05,1.22,60.385,0.0,6.845,5.6000000000000005
213.1,4.74,4.0,80.0,2.28,4943.07,1.05,1.22,60.53,0.0,6.84,3.9000000000000004
213.2,4.73,4.0,80.0,2.465,4943.24,1.05,1.22,60.345,0.0,6.84,4.050000000000001
213.3,4.72,4.0,80.0,2.5,4943.07,1.05,1.22,60.31,0.0,6.84,4.2
213.4,4.72,4.0,80.0,2.37,4943.59,1.05,1.22,60.43,0.0,6.84,4.2
213.5,4.715,4.0,80.0,1.515,4943.24,1.05,1.22,61.295,0.0,6.86,4.4
213.6,4.72,4.0,80.0,1.105,4943.155,1.05,1.22,61.7,0.0,6.885,5.45
213.7,4.72,4.0,80.0,0.825,4943.325,1.05,1.22,61.985,0.0,6.88,6.5
213.8,4.725,4.0,80.0,1.35,4943.41,1.05,1.22,61.46,0.0,6.859999999999999,6.5
